Username,Tweet,Hashtags,clean_tweet,polarity,subjectivity,sentiment
David Herrera,I made the right decision in my vote.  #Trump2024,#Trump2024,made right decision vote trump,0.2857142857142857,0.5357142857142857,Positive
Kenneth Keenan,Presidential Debate! Funniest Clip of Biden! #politics#trump  #trump2024  ...  https:// Nb1Y?si=cr_2GMZCIuK0SUTm …  via  @YouTube,"#politics, #trump, #trump2024",presidential debate funniest clip biden politicstrump trump nbysicrgmzciuksutm via,0.0,0.0,Neutral
Micka,The world would be a much better place if there weren't all these conflicts and wars.  #Trump2024 #muskanchandioviralvideo #Putin #USA #Netanyahu #Macron #obama,"#Trump2024, #muskanchandioviralvideo, #Putin, #USA, #Netanyahu, #Macron, #obama",world would much better place werent conflicts wars trump muskanchandioviralvideo putin usa netanyahu macron obama,0.5,0.5,Positive
Shon Ahrends,"Karoline Leavitt is a breath of fresh air as Press Secretary, providing transparency and honesty in reporting on President Trump's administration!  #Trump2024",#Trump2024,karoline leavitt breath fresh air press secretary providing transparency honesty reporting president trumps administration trump,0.3,0.5,Positive
Deborah Boyd,This goes out to all of the self righteous Republicans who are shoving Christianity down our throats! @GOP @HouseGOP @SenateGOP @RpsAgainstTrump #MAGA #Trump2024 #Conservative,"#MAGA, #Trump2024, #Conservative",goes self righteous republicans shoving christianity throats maga trump conservative,0.0,0.0,Neutral
Voice Of Reason,#Project2025 #Trump2024 #MS13 #deportations #MaineFather #KilmarAbregoGarcia #VanHollen #senatorvanhollen,"#Project2025, #Trump2024, #MS13, #deportations, #MaineFather, #KilmarAbregoGarcia, #VanHollen, #senatorvanhollen",project trump deportations mainefather kilmarabregogarcia vanhollen senatorvanhollen,0.0,0.0,Neutral
psycho,$HMSTR $POPCAT $CAT $SUI $SUNDOG $CATE $NEIRO $LUMIO $WIF $DOGE #TRUMP2024 $STACY $MOG #ASTEROID $FWOG $PENDLE $BRETT $APEPE  D.O.G.E  $SHIT $WOOFIE $LUCI $WHY $MAO $POOKU $MICHI #WUKONG  Ethereum  $XRP $TRX $SOL $TON $BULL #SUNWUKONG #fayeyoko #Arigato #Garime #oriele #dilematvi,"#TRUMP2024, #ASTEROID, #WUKONG, #SUNWUKONG, #fayeyoko, #Arigato, #Garime, #oriele, #dilematvi",hmstr popcat cat sui sundog cate neiro lumio wif doge trump stacy mog asteroid fwog pendle brett apepe doge shit woofie luci mao pooku michi wukong ethereum xrp trx sol ton bull sunwukong fayeyoko arigato garime oriele dilematvi,-0.2,0.8,Negative
shaked_nd_baked,“Most Trump voters regret voting for him” #TrumpVoterRegret #CNNPoll #Trump2024 #VoterSentiment #NoRegretsTrump #YouGovPoll #TrumpSupport #Election2024,"#TrumpVoterRegret, #CNNPoll, #Trump2024, #VoterSentiment, #NoRegretsTrump, #YouGovPoll, #TrumpSupport, #Election2024",trump voters regret voting trumpvoterregret cnnpoll trump votersentiment noregretstrump yougovpoll trumpsupport election,0.0,0.0,Neutral
David Carlisle,"Trump calls the FSU shooting a “shame,” but signals no shift in gun laws   Debate on gun control continues.  #FSUShooting #GunLaws #Trump2024 @nytimes @realDonaldTrump","#FSUShooting, #GunLaws, #Trump2024",trump calls fsu shooting shame signals shift gun laws debate gun control continues fsushooting gunlaws trump,0.0,0.0,Neutral
David Carlisle,US airstrikes on Yemeni oil port kill 38 in the deadliest attack under Trump’s administration   Tensions in the Middle East escalate.  #YemenConflict #USAirstrikes #Trump2024 @Newsmax @POTUS @SecBlinken,"#YemenConflict, #USAirstrikes, #Trump2024",airstrikes yemeni oil port kill deadliest attack trumps administration tensions middle east escalate yemenconflict usairstrikes trump,0.0,0.0,Neutral
David Carlisle,"Trump taps Mark Levin, Dietl, and McMaster to join the Homeland Council   Strengthening his team with key figures in national security.  #Trump2024 #HomelandSecurity #NationalSecurity @Newsmax @realDonaldTrump","#Trump2024, #HomelandSecurity, #NationalSecurity",trump taps mark levin dietl mcmaster join homeland council strengthening team key figures national security trump homelandsecurity nationalsecurity,0.0,1.0,Neutral
David Carlisle,"With the Harvard threat, Trump pushes to bend the IRS to his will—shifting the power dynamics in Washington  #IRS #Trump2024 #TaxPolicy @nytimes @realDonaldTrump @POTUS","#IRS, #Trump2024, #TaxPolicy",harvard threat trump pushes bend irs willshifting power dynamics washington irs trump taxpolicy,0.0,0.0,Neutral
DegAIn Maximus,"HUGE! President TRUMP is BACK and BIGGER than EVER! The FAKE NEWS tried to SILENCE him, but the PATRIOTS are AWAKE! Get READY, folks – the GREATEST comeback in HISTORY is happening NOW!  #MAGA #Trump2024 #MakeAmericaGreatAgain ! It's going to be YUGE!","#MAGA, #Trump2024, #MakeAmericaGreatAgain",huge president trump back bigger ever fake news tried silence patriots awake get ready folks greatest comeback history happening maga trump makeamericagreatagain going yuge,0.1833333333333333,0.65,Positive
Mike,"James Woods said what every real American is thinking.

Where are the Republicans with a spine?

Trump fights alone while the rest hide behind press statements.

Happy Birthday to one of the boldest voices in Hollywood. #MAGA #Trump2024","#MAGA, #Trump2024",james woods said every real american thinking republicans spine trump fights alone rest hide behind press statements happy birthday one boldest voices hollywood maga trump,0.1333333333333333,0.5666666666666667,Positive
Mike,"HOLY HELL
Bukele just exposed the entire Democrat narrative in one tweet.
Torture? Death camps? Margarita time with a U.S. Senator.

El Salvador is doing more for justice than half of D.C.

Time to impeach Chris Van Hollen. #MAGA #Trump2024 #AmericaFirst","#MAGA, #Trump2024, #AmericaFirst",holy hell bukele exposed entire democrat narrative one tweet torture death camps margarita time senator salvador justice half time impeach chris van hollen maga trump americafirst,-0.0833333333333333,0.3958333333333333,Negative
The Karma Doctor,#magacrat #fucktrump #MAGACult #magamorons #Trump2024NowMorethanEver #TrumpForPrison2024 #Trump2024 #TrumpIsATraitorAndCriminal #TRUMP2024ToSaveAmerica,"#magacrat, #fucktrump, #MAGACult, #magamorons, #Trump2024NowMorethanEver, #TrumpForPrison2024, #Trump2024, #TrumpIsATraitorAndCriminal, #TRUMP2024ToSaveAmerica",magacrat fucktrump magacult magamorons trumpnowmorethanever trumpforprison trump trumpisatraitorandcriminal trumptosaveamerica,0.0,0.0,Neutral
MAGA JOE CLIMBER,"The Cross:
Not a symbol of defeat—
but the receipt of our redemption. #GoodFriday #Faith #ElSalvador #Trump2024","#GoodFriday, #Faith, #ElSalvador, #Trump2024",cross symbol defeat receipt redemption goodfriday faith elsalvador trump,0.0,0.0,Neutral
Seminole County GOP,Seminole County GOP wishes all Christians everywhere a peaceful and reflective  #GoodFriday #DonaldTrump #Trump2024 #MAGA #GOP #america #freedom #election #easter #christians #jesus #christianity #religion #Election2024 #florida #floridagop #centralflorida #orlando #sanfordfl,"#GoodFriday, #DonaldTrump, #Trump2024, #MAGA, #GOP, #america, #freedom, #election, #easter, #christians, #jesus, #christianity, #religion, #Election2024, #florida, #floridagop, #centralflorida, #orlando, #sanfordfl",seminole county gop wishes christians everywhere peaceful reflective goodfriday donaldtrump trump maga gop america freedom election easter christians jesus christianity religion election florida floridagop centralflorida orlando sanfordfl,0.25,0.5,Positive
Make America Great Again,"This morning, the world scrolls.
But the Cross still speaks. #GoodFriday #JesusIsLord #Trump2024 #CrossOverCulture","#GoodFriday, #JesusIsLord, #Trump2024, #CrossOverCulture",morning world scrolls cross still speaks goodfriday jesusislord trump crossoverculture,0.0,0.0,Neutral
Make America Great AGAIN,"The sun rises.
The tomb waits.
But today… the Cross stands. #GoodFriday #HolyWeek #Trump2024 #Jesus","#GoodFriday, #HolyWeek, #Trump2024, #Jesus",sun rises tomb waits today cross stands goodfriday holyweek trump jesus,0.0,0.0,Neutral
MAGA JOE CLIMBER,"When your ideology’s so fragile you can’t handle dinner with someone who thinks differently… you’re not looking for love, you’re looking for a mirror.  #Trump2024 #MAGA #ElonMusk #DOGE #SwipeLeftAllYouWant","#Trump2024, #MAGA, #ElonMusk, #DOGE, #SwipeLeftAllYouWant",ideologys fragile cant handle dinner someone thinks differently youre looking love youre looking mirror trump maga elonmusk doge swipeleftallyouwant,0.1666666666666666,0.5666666666666668,Positive
MAGA JOE CLIMBER,"Manliness? Nah, now it’s a TikTok trend with a wagging tail! Travis seems solid, but if loyalty and leadership are viral rarities, let’s crank up the standards!  #MAGA #Trump2024 #GoldenRetrieverBoyfriend","#MAGA, #Trump2024, #GoldenRetrieverBoyfriend",manliness nah tiktok trend wagging tail travis seems solid loyalty leadership viral rarities lets crank standards maga trump goldenretrieverboyfriend,0.0,0.1,Neutral
MAGA JOE CLIMBER,"We used to call it being a man. Now it needs a TikTok label and a tail wag. Travis seems decent—but if loyalty, love, and leadership are rare enough to trend… maybe it's time to raise the standard.  #MAGA #Trump2024 #GoldenRetrieverBoyfriend","#MAGA, #Trump2024, #GoldenRetrieverBoyfriend",used call man needs tiktok label tail wag travis seems decentbut loyalty love leadership rare enough trend maybe time raise standard maga trump goldenretrieverboyfriend,0.2,0.5,Positive
MAGA JOE CLIMBER,SHOCKING! Bill Maher STUNNED as Trump wows with grace! Liberal lies CRUMBLE when truth struts in!  #Trump2024 #MAGA #BabylonBee,"#Trump2024, #MAGA, #BabylonBee",shocking bill maher stunned trump wows grace liberal lies crumble truth struts trump maga babylonbee,-1.0,1.0,Negative
CLR.CUT,"#Watch  | In a jaw-dropping statement, he said Jimmy Carter ""died a happy man"" because Joe Biden officially took the crown as the worst president in U.S. history! #Trump #Biden #PoliticsUnfiltered #Trump2024 #BreakingNews #USPolitics #WhiteHouse #BidenBlunder #TrumpVsBiden","#Watch, #Trump, #Biden, #PoliticsUnfiltered, #Trump2024, #BreakingNews, #USPolitics, #WhiteHouse, #BidenBlunder, #TrumpVsBiden",watch jawdropping statement said jimmy carter died happy man joe biden officially took crown worst president history trump biden politicsunfiltered trump breakingnews uspolitics whitehouse bidenblunder trumpvsbiden,-0.0999999999999999,1.0,Negative
Mrotz Mickey,"I believe President Trump's policies will help stabilize inflation rates and strengthen our economy, despite what IMF says. We need to keep pushing for better policies to benefit all American citizens.  #Maga #Trump2024","#Maga, #Trump2024",believe president trumps policies help stabilize inflation rates strengthen economy despite imf says need keep pushing better policies benefit american citizens maga trump,0.25,0.25,Positive
John T.,"Well, yes, I most certainly did...

...AND...

Yes, it most certainly is!!!     #Trump #Trump2024 #TrumpTrain","#Trump, #Trump2024, #TrumpTrain",well yes certainly yes certainly trump trump trumptrain,0.2142857142857142,0.5714285714285714,Positive
iakashdigital,"President Trump  @GiorgiaMeloni  , Prime Minister of Italy  #PresidentTrump #GiorgiaMeloni #USItalyRelations #GlobalLeadership #PoliticalAlliance #WorldLeaders #InternationalPolitics #DiplomaticTies #Trump2024 #ItalyUSA #LeadershipMeet #Geopolitics #PowerMove","#PresidentTrump, #GiorgiaMeloni, #USItalyRelations, #GlobalLeadership, #PoliticalAlliance, #WorldLeaders, #InternationalPolitics, #DiplomaticTies, #Trump2024, #ItalyUSA, #LeadershipMeet, #Geopolitics, #PowerMove",president trump prime minister italy presidenttrump giorgiameloni usitalyrelations globalleadership politicalalliance worldleaders internationalpolitics diplomaticties trump italyusa leadershipmeet geopolitics powermove,0.0,0.0,Neutral
dalesky beauchamp,This sums up why the Democrat Party has a 21% approval rating.. #trump2024 #news #florida #trumprally #conservativenews #fypシ #fyp #conservative #trump #politics #republican #fypシ゚viral #trending #viralvideo #viral #today,"#trump2024, #news, #florida, #trumprally, #conservativenews, #fypシ, #fyp, #conservative, #trump, #politics, #republican, #fypシ, #trending, #viralvideo, #viral, #today",sums democrat party approval rating trump news florida trumprally conservativenews fyp fyp conservative trump politics republican fypviral trending viralvideo viral today,0.0,0.0,Neutral
Crushing Woke Culture,"No shock, Trump voters are unwavering. The media's 'regret' fairy tale is crumbling fast. Only 2% would switch? That’s a loyalty landslide. GOP’s brand is ironclad in 2025, and the left’s spin can’t touch it.  #MAGA #NoRegrets #Trump2024","#MAGA, #NoRegrets, #Trump2024",shock trump voters unwavering medias regret fairy tale crumbling fast would switch thats loyalty landslide gops brand ironclad lefts spin cant touch maga noregrets trump,0.2,0.6,Positive
KingPinJin,Some one supported a political leader and people already started crying. No matter what you do this aint gonna work sloppy.  #Trump2024,#Trump2024,one supported political leader people already started crying matter aint gon work sloppy trump,-0.2055555555555555,0.4833333333333333,Negative
